Assay Factor	genotype	Tissue	-log10 p-value	log2_enrichment
MCM2-7	wt	Kc	0.0	-16.609640474436812
ORC2	wt	Kc	0.5243365735899069	-1.8517073227808774
PolII	wt	Kc	0.583454036089473	2.6150345958681367
PolII-(phospho-S2)	wt	Kc	0.5265196281152819	2.3720380025443912
PolII-(phospho-S5)	wt	Kc	0.6031230276383875	2.696731786864523
