Assay Factor	genotype	Tissue	-log10 p-value	log2_enrichment
MCM2-7	wt	Kc	0.26169130335069596	0.7422422972542257
ORC2	wt	Kc	6.859573099935213	1.8349046948038268
PolII	wt	Kc	2.4044459581509106	1.0985525896670811
PolII-(phospho-S2)	wt	Kc	4.011486137230637	1.3368605200869759
PolII-(phospho-S5)	wt	Kc	1.8201408380687603	0.978163625177982
