Assay Factor	genotype	Tissue	-log10 p-value	log2_enrichment
MCM2-7	wt	Kc	0.38069544873911293	0.4840230671179944
ORC2	wt	Kc	17.942057965642196	1.5563868242328736
PolII	wt	Kc	1.019354446997085	0.34102066748136345
PolII-(phospho-S2)	wt	Kc	1.4013653927605658	0.38141203932561846
PolII-(phospho-S5)	wt	Kc	1.1010250505294918	0.3585427358878199
