Assay Factor	genotype	Tissue	-log10 p-value	log2_enrichment
MCM2-7	wt	Kc	0.0	-16.609640474436812
ORC2	wt	Kc	1.3264604695299138	2.4789624066925846
PolII	wt	Kc	0.009783562101133294	0.6309736939167122
PolII-(phospho-S2)	wt	Kc	0.36569070162191003	1.450914377011381
PolII-(phospho-S5)	wt	Kc	0.0	0.5366559952388189
