3.33212730417	H1
10.7739755041	H4
3.94396779224	H7
11.6965361233	R1
4.7037037037	R11
2.57086441611	R13
2.36971138227	R19
2.49920300507	R21
1.08673486252	R23
2.45130845131	R25
2.60906908228	R27
3.66850007475	R29
2.11711386537	R3
4.22822822824	R31
1.81207993784	R33
2.36170785178	R35
4.27973816659	R37
5.05295950155	R39
1.55832915932	R41A
3.60123517509	R45
1.77257135967	R5
4.51416451044	R51
4.56451612902	R53
2.99548919301	R55
6.86032217395	R59
20.9963830509	R61
1.57572649573	R63
